left-drag,left-dragging,left-dragged,left-dragged,,,
leg,legging,legged,legged,,,
legalise,legalising,legalised,legalised,,,
legalize,legalizing,legalized,legalized,,,
lege,leging,leged,leged,,,
legend,legending,legended,legended,,,
legislate,legislating,legislated,legislated,,,
legitimate,legitimating,legitimated,legitimated,,,
legitimatize,legitimatizing,legitimatized,legitimatized,,,
legitimise,legitimising,legitimised,legitimised,,,
legitimize,legitimizing,legitimized,legitimized,,,
leint,leinting,leinted,leinted,,,
lek,lekking,lekked,lekked,,,
lemmatise,lemmatising,lemmatised,lemmatised,,,
lemmatize,lemmatizing,lemmatized,lemmatized,,,
lemme,-,lemme,-,,,
lemonize,lemonizing,lemonized,lemonized,,,
lend,lending,lent,lent,,,
length,lengthing,lengthed,lengthed,,,
lengthen,lengthening,lengthened,lengthened,,,
lenify,lenifying,lenified,lenified,,,
lenite,leniting,lenited,lenited,,,
lens,lensing,lensed,lensed,,,
lere,lering,lered,lered,,,
lesbianize,lesbianizing,lesbianized,lesbianized,,,
lese,lesing,lesed,lesed,,,
lesion,lesioning,lesioned,lesioned,,,
less,lessing,lessed,lessed,,,
lessen,lessening,lessened,lessened,,,
lesson,lessoning,lessoned,lessoned,,,
let,letting,let or obsolete leet,let or rarely letten,,,
letch,letching,letched,letched,,,
lethargize,lethargizing,lethargized,lethargized,,,
letheonize,letheonizing,letheonized,letheonized,,,
letter,lettering,lettered,lettered,,,
letterbox,letterboxing,letterboxed,letterboxed,,,
letterhack,letterhacking,letterhacked,letterhacked,,,
levant,levanting,levanted,levanted,,,
levee,leveeing,leveed,leveed,,,
level,leveling or levelling,leveled or levelled,leveled or levelled,,,
lever,levering,levered,levered,,,
leverage,leveraging,leveraged,leveraged,,,
levigate,levigating,levigated,levigated,,,
levitate,levitating,levitated,levitated,,,
levy,levying,levied,levied,,,
Lewinsky,Lewinskying,Lewinskyed,Lewinskyed,,,
lex,lexing,lexed,lexed,,,
lexicalise,lexicalising,lexicalised,lexicalised,,,
lexicalize,lexicalizing,lexicalized,lexicalized,,,
liaise,liaising,liaised,liaised,,,
liaison,liaisoning,liaisoned,liaisoned,,,
lib,libbing,libbed,libbed,,,
libate,libating,libated,libated,,,
libel,British English libelling or American English libeling,British English libelled or American English libeled,British English libelled or American English libeled,,,
liberalise,liberalising,liberalised,liberalised,,,
liberalize,liberalizing,liberalized,liberalized,,,
liberate,liberating,liberated,liberated,,,
libidinize,libidinizing,libidinized,libidinized,,,
librate,librating,librated,librated,,,
licence,licencing,licenced,licenced,,,
license,licensing,licensed,licensed,,,
lick,licking,licked,licked,,,
lickspittle,lickspittling,lickspittled,lickspittled,,,
lid,lidding,lidded,lidded,,,
lie,lying,lied,lied,,,
lifelog,lifelogging,lifelogged,lifelogged,,,
lifen,lifening,lifened,lifened,,,
lift,lifting,lifted,lifted,,,
lig,ligging,ligged,ligged,,,
ligate,ligating,ligated,ligated,,,
ligature,ligaturing,ligatured,ligatured,,,
lige,liging,liged,liged,,,
light,lighting,lit or lighted,lit or lighted,,,
lighten,lightening,lightened,lightened,,,
lighter,lightering,lightered,lightered,,,
lightning,lightninging,lightninged,lightninged,,,
lignify,lignifying,lignified,lignified,,,
like,liking,liked,liked,,,
liken,likening,likened,likened,,,
likeness,likenessing,likenessed,likenessed,,,
lill,lilling,lilled,lilled,,,
lilt,lilting,lilted,lilted,,,
limb,limbing,limbed,limbed,,,
limbec,limbecking,limbecked,limbecked,,,
limber,limbering,limbered,limbered,,,
lime,liming,limed,limed,,,
Limehouse,Limehousing,Limehoused,Limehoused,,,
limewash,limewashing,limewashed,limewashed,,,
limit,limiting,limited,limited,,,
limn,limning,limned,limned,,,
limp,limping,limped,limped,,,
lin,linning,linned or lan,linned or lun,,,
linearise,linearising,linearised,linearised,,,
linearize,linearizing,linearized,linearized,,,
linger,lingering,lingered,lingered,,,
liniment,linimenting,linimented,linimented,,,
linish,linishing,linished,linished,,,
link,linking,linked,linked,,,
linker,linkering,linkered,linkered,,,
linkify,linkifying,linkified,linkified,,,
lionise,lionising,lionised,lionised,,,
lionize,lionizing,lionized,lionized,,,
lip,lipping,lipped,lipped,,,
lip-read,lip-reading,lip-read,lip-read,,,
lip-sync,lip-syncing,lip-synced,lip-synced,,,
lip-synch,lip-synching,lip-synched,lip-synched,,,
lipolyze,lipolyzing,lipolyzed,lipolyzed,,,
liposuck,liposucking,liposucked,liposucked,,,
liposuction,liposuctioning,liposuctioned,liposuctioned,,,
lippen,lippening,lippened,lippened,,,
lipread,lipreading,lipread,lipread,,,
lipsync,lipsyncing,lipsynced,lipsynced,,,
lipsynch,lipsynching,lipsynched,lipsynched,,,
liquate,liquating,liquated,liquated,,,
liquefy,liquefying,liquefied,liquefied,,,
liquidate,liquidating,liquidated,liquidated,,,
liquidise,liquidising,liquidised,liquidised,,,
liquidize,liquidizing,liquidized,liquidized,,,
liquify,liquifying,liquified,liquified,,,
liquor,liquoring,liquored,liquored,,,
liquour,liquouring,liquoured,liquoured,,,
lirk,lirking,lirked,lirked,,,
lirt,lirting,lirted,lirted,,,
lisp,lisping,lisped,lisped,,,
liss,lissing,lissed,lissed,,,
lisse,lissing,lissed,lissed,,,
list,listing,listed,listed,,,
listen,listening,listened,listened,,,
lit,litting,litted,litted,,,
lite,liting,lited,lited,,,
literalize,literalizing,literalized,literalized,,,
lithe,lithing,lithed,lithed,,,
lithify,lithifying,lithified,lithified,,,
lithograph,lithographing,lithographed,lithographed,,,
lithotype,lithotyping,lithotyped,lithotyped,,,
litigate,litigating,litigated,litigated,,,
litter,littering,littered,littered,,,
liue,liuing,liued,liued,,,
live,living,lived,lived,,,
liveblog,liveblogging,liveblogged,liveblogged,,,
liven,livening,livened,livened,,,
livery,liverying,liveried,liveried,,,
livescan,livescanning,livescanned,livescanned,,,
lixiviate,lixiviating,lixiviated,lixiviated,,,
load,loading,loaded,loaded or archaic loaden,,,
loaf,loafing,loafed,loafed,,,
loam,loaming,loamed,loamed,,,
loan,loaning,loaned,loaned,,,
loanshark,loansharking,loansharked,loansharked,,,
loathe,loathing,loathed,loathed,,,
loave,loaving,loaved,loaved,,,
lob,lobbing,lobbed,lobbed,,,
lobby,lobbying,lobbied,lobbied,,,
loblolly,loblollying,loblollied,loblollied,,,
lobotomize,lobotomizing,lobotomized,lobotomized,,,
lobster,lobstering,lobstered,lobstered,,,
lobtail,lobtailing,lobtailed,lobtailed,,,
localise,localising,localised,localised,,,
localize,localizing,localized,localized,,,
locate,locating,located,located,,,
lock,locking,locked,locked,,,
lock-pick,lock-picking,lock-picked,lock-picked,,,
lockpick,lockpicking,lockpicked,lockpicked,,,
lockstitch,lockstitching,lockstitched,lockstitched,,,
locomote,locomoting,locomoted,locomoted,,,
lodge,lodging,lodged,lodged,,,
lofe,lofing,lofed,lofed,,,
loff,loffing,loffed,loffed,,,
loft,lofting,lofted,lofted,,,
log,logging,logged,logged,,,
logarithmize,logarithmizing,logarithmized,logarithmized,,,
logic,logicking,logicked,logicked,,,
logroll,logrolling,logrolled,logrolled,,,
loiter,loitering,loitered,loitered,,,
lojbanize,lojbanizing,lojbanized,lojbanized,,,
loll,lolling,lolled,lolled,,,
lollop,lolloping,lolloped,lolloped,,,
lollygag,lollygagging,lollygagged,lollygagged,,,
Londonize,Londonizing,Londonized,Londonized,,,
long,longing,longed,longed,,,
longboard,longboarding,longboarded,longboarded,,,
longe,longeing,longed,longed,,,
longline,longlining,longlined,longlined,,,
longlist,longlisting,longlisted,longlisted,,,
loo,looing,looed,looed,,,
look,looking,looked,looked,,,
lookbook,lookbooking,lookbooked,lookbooked,,,
loom,looming,loomed,loomed,,,
loop,looping,looped,looped,,,
loophole,loopholing,loopholed,loopholed,,,
loose,loosing,loosed,loosed,,,
loosen,loosening,loosened,loosened,,,
loot,looting,looted,looted,,,
lop,lopping,lopped,lopped,,,
lope,loping,loped,loped,,,
lopper,loppering,loppered,loppered,,,
lord,lording,lorded,lorded,,,
loricate,loricating,loricated,loricated,,,
lorry,lorrying,lorried,lorried,,,
lose,losing,lost,lost,,,
lot,lotting,lotted,lotted,,,
lotion,lotioning,lotioned,lotioned,,,
louche,louching,louched,louched,,,
louden,loudening,loudened,loudened,,,
louk,louking,louked,louked,,,
loun,louning,louned,louned,,,
lounge,lounging,lounged,lounged,,,
lour,louring,loured,loured,,,
louse,lousing,loused,loused,,,
lout,louting,louted,louted,,,
love,loving,loved,loved,,,
lovelify,lovelifying,lovelified,lovelified,,,
low,lowing,lowed,lowed,,,
lowball,lowballing,lowballed,lowballed,,,
lower,lowering,lowered,lowered,,,
lowercasify,lowercasifying,lowercasified,lowercasified,,,
lowlight,lowlighting,lowlighted,lowlighted,,,
loyalize,loyalizing,loyalized,loyalized,,,
lozenge,lozenging,lozenged,lozenged,,,
lu,luing,lued,lued,,,
lube,lubing,lubed,lubed,,,
lubricate,lubricating,lubricated,lubricated,,,
luck,lucking,lucked,lucked,,,
lucubrate,lucubrating,lucubrated,lucubrated,,,
luff,luffing,luffed,luffed,,,
lug,lugging,lugged,lugged,,,
luge,luging,luged,luged,,,
lull,lulling,lulled,lulled,,,
lullaby,lullabying,lullabied,lullabied,,,
lumber,lumbering,lumbered,lumbered,,,
lumberjack,lumberjacking,lumberjacked,lumberjacked,,,
luminate,luminating,luminated,luminated,,,
lumine,lumining,lumined,lumined,,,
luminesce,luminescing,luminesced,luminesced,,,
lump,lumping,lumped,lumped,,,
lunch,lunching,lunched,lunched,,,
luncheon,luncheoning,luncheoned,luncheoned,,,
lunge,lunging or lungeing,lunged,lunged,,,
lurch,lurching,lurched,lurched,,,
lure,luring,lured,lured,,,
lurk,lurking,lurked,lurked,,,
lurry,lurrying,lurried,lurried,,,
lurv,lurving,lurved,lurved,,,
lurve,lurving,lurved,lurved,,,
lush,lushing,lushed,lushed,,,
lusk,lusking,lusked,lusked,,,
lust,lusting,lusted,lusted,,,
luster,lustering,lustered,lustered,,,
lustrate,lustrating,lustrated,lustrated,,,
lustre,lustring,lustred,lustred,,,
lute,luting,luted,luted,,,
luteinize,luteinizing,luteinized,luteinized,,,
luv,luving or luvving,luvd or luved or luvved,luvd or luved or luvved,,,
lux,luxing,luxed,luxed,,,
luxate,luxating,luxated,luxated,,,
luxuriate,luxuriating,luxuriated,luxuriated,,,
lynch,lynching,lynched,lynched,,,
lyophilise,lyophilising,lyophilised,lyophilised,,,
lyophilize,lyophilizing,lyophilized,lyophilized,,,
lyse,lysing,lysed,lysed,,,
maa,maaing,maaed,maaed,,,
mabble,mabbling,mabbled,mabbled,,,
macadam,macadaming or macadamming,macadamed or macadammed,macadamed or macadammed,,,
macadamize,macadamizing,macadamized,macadamized,,,
macarize,macarizing,macarized,macarized,,,
macdink,macdinking,macdinked,macdinked,,,
mace,macing,maced,maced,,,
macerate,macerating,macerated,macerated,,,
MacGyver,MacGyvering,MacGyvered,MacGyvered,,,
machete,macheting,macheted,macheted,,,
machicolate,machicolating,machicolated,machicolated,,,
machinate,machinating,machinated,machinated,,,
machine,machining,machined,machined,,,
machine-gun,machine-gunning,machine-gunned,machine-gunned,,,
machinegun,machinegunning,machinegunned,machinegunned,,,
mack,macking,macked,macked,,,
mackle,mackling,mackled,mackled,,,
macromanage,macromanaging,macromanaged,macromanaged,,,
mactate,mactating,mactated,mactated,,,
maculate,maculating,maculated,maculated,,,
macule,maculing,maculed,maculed,,,
mad,madding,madded,madded,,,
madden,maddening,maddened,maddened,,,
maddle,maddling,maddled,maddled,,,
madefy,madefying,madefied,madefied,,,
maderize,maderizing,maderized,maderized,,,
maffick,mafficking,mafficked,mafficked,,,
maffle,maffling,maffled,maffled,,,
magic,magicking,magicked,magicked,,,
magnetify,magnetifying,magnetified,magnetified,,,
magnetise,magnetising,magnetised,magnetised,,,
magnetize,magnetizing,magnetized,magnetized,,,
magnificate,magnificating,magnificated,magnificated,,,
magnify,magnifying,magnified,magnified,,,
mahoganize,mahoganizing,mahoganized,mahoganized,,,
Mahometanize,Mahometanizing,Mahometanized,Mahometanized,,,
mail,mailing,mailed,mailed,,,
mail-order,mail-ordering,mail-ordered,mail-ordered,,,
mailbomb,mailbombing,mailbombed,mailbombed,,,
mailshot,mailshotting,mailshotted,mailshotted,,,
maim,maiming,maimed,maimed,,,
mainline,mainlining,mainlined,mainlined,,,
mainprise,mainprising,mainprised,mainprised,,,
mainstream,mainstreaming,mainstreamed,mainstreamed,,,
maintain,maintaining,maintained,maintained,,,
majestify,majestifying,majestified,majestified,,,
major,majoring,majored,majored,,,
majorate,majorating,majorated,majorated,,,
majorize,majorizing,majorized,majorized,,,
mak,makin,maked or made,maked or made,,,
make,making,made,made,,,
maladapt,maladapting,maladapted,maladapted,,,
malagarouse,malagarousing,malagaroused,malagaroused,,,
malagruze,malagruzing,malagruzed,malagruzed,,,
malaprop,malapropping,malapropped,malapropped,,,
malax,malaxing,malaxed,malaxed,,,
malaxate,malaxating,malaxated,malaxated,,,
Malayise,Malayising,Malayised,Malayised,,,
Malayize,Malayizing,Malayized,Malayized,,,
maledict,maledicting,maledicted,maledicted,,,
maleficiate,maleficiating,maleficiated,maleficiated,,,
maletreat,maletreating,maletreated,maletreated,,,
malfunction,malfunctioning,malfunctioned,malfunctioned,,,
malign,maligning,maligned,maligned,,,
malignify,malignifying,malignified,malignified,,,
malinger,malingering,malingered,malingered,,,
malinvest,malinvesting,malinvested,malinvested,,,
malky,malkying,malkied,malkied,,,
mall,malling,malled,malled,,,
malleableize,malleableizing,malleableized,malleableized,,,
malleablize,malleablizing,malleablized,malleablized,,,
malleate,malleating,malleated,malleated,,,
mallet,malleting,malleted,malleted,,,
malloc,mallocing,malloced,malloced,,,
malt,malting,malted,malted,,,
maltreat,maltreating,maltreated,maltreated,,,
malveuille,malveuilling,malveuilled,malveuilled,,,
mamaguy,mamaguying,mamaguyed,mamaguyed,,,
mambo,mamboing,mamboed,mamboed,,,
mammer,mammering,mammered,mammered,,,
mammock,mammocking,mammocked,mammocked,,,
mammonize,mammonizing,mammonized,mammonized,,,
man,manning,manned,manned,,,
man-handle,man-handling,man-handled,man-handled,,,
manace,manacing,manaced,manaced,,,
manacle,manacling,manacled,manacled,,,
manage,managing,managed,managed,,,
mancipate,mancipating,mancipated,mancipated,,,
mand,manding,manded,manded,,,
mandate,mandating,mandated,mandated,,,
mander,mandering,mandered,mandered,,,
manducate,manducating,manducated,manducated,,,
maneuver,maneuvering,maneuvered,maneuvered,,,
maneuvre,maneuvring,maneuvred,maneuvred,,,
mangle,mangling,mangled,mangled,,,
mango,mangoing,mangoed,mangoed,,,
manhandle,manhandling,manhandled,manhandled,,,
manicure,manicuring,manicured,manicured,,,
manifest,manifesting,manifested,manifested,,,
manifesto,manifestoing,manifestoed,manifestoed,,,
manifold,manifolding,manifolded,manifolded,,,
manipulate,manipulating,manipulated,manipulated,,,
mank,manking,manked,manked,,,
mannerize,mannerizing,mannerized,mannerized,,,
manoeuver,manoeuvering,manoeuvered,manoeuvered,,,
manoeuvre,manoeuvring,manoeuvred,manoeuvred,,,
manscape,manscaping,manscaped,manscaped,,,
manse,mansing,mansed,mansed,,,
mansplain,mansplaining,mansplained,mansplained,,,
manswear,manswearing,manswore,mansworn,,,
mantle,mantling,mantled,mantled,,,
manualize,manualizing,manualized,manualized,,,
manufacture,manufacturing,manufactured,manufactured,,,
manumise,manumising,manumised,manumised,,,
manumit,manumitting,manumitted,manumitted,,,
manure,manuring,manured,manured,,,
manuscribe,manuscribing,manuscribed,manuscribed,,,
manwhore,manwhoring,manwhored,manwhored,,,
Maorify,Maorifying,Maorified,Maorified,,,
map,mapping,mapped,mapped,,,
mar,marring,marred,marred,,,
maraud,marauding,marauded,marauded,,,
marbelize,marbelizing,marbelized,marbelized,,,
marble,marbling,marbled,marbled,,,
marbleize,marbleizing,marbleized,marbleized,,,
marcel,marcelling,marcelled,marcelled,,,
march,marching,marched,marched,,,
marcot,marcotting,marcotted,marcotted,,,
mard,marding,marded,marded,,,
margin,margining,margined,margined,,,
marginalise,marginalising,marginalised,marginalised,,,
marginalize,marginalizing,marginalized,marginalized,,,
marginate,marginating,marginated,marginated,,,
marinade,marinading,marinaded,marinaded,,,
marinate,marinating,marinated,marinated,,,
marinize,marinizing,marinized,marinized,,,
marionette,marionetting,marionetted,marionetted,,,
mark,marking,marked,marked,,,
marker,markering,markered,markered,,,
market,marketing,marketed,marketed,,,
marketise,marketising,marketised,marketised,,,
marketize,marketizing,marketized,marketized,,,
marl,marling,marled,marled,,,
marline,marlining,marlined,marlined,,,
marmalade,marmalading,marmaladed,marmaladed,,,
marmalise,marmalising,marmalised,marmalised,,,
marmalize,marmalizing,marmalized,marmalized,,,
Marmite,Marmiting,Marmited,Marmited,,,
maroon,marooning,marooned,marooned,,,
marroon,marrooning,marrooned,marrooned,,,
marry,marrying,married,married,,,
marshal,marshalling or marshaling,marshalled or marshaled,marshalled or marshaled,,,
mart,marting,marted,marted,,,
martel,martelling,martelled,martelled,,,
martemper,martempering,martempered,martempered,,,
martialize,martializing,martialized,martialized,,,
Martinize,Martinizing,Martinized,Martinized,,,
martyr,martyring,martyred,martyred,,,
martyrize,martyrizing,martyrized,martyrized,,,
marvel,marvelling (UK) or marveling (US),marvelled (UK) or marveled (US),marvelled (UK) or marveled (US),,,
marver,marvering,marvered,marvered,,,
mascara,mascaraing,mascaraed,mascaraed,,,
masculate,masculating,masculated,masculated,,,
masculinise,masculinising,masculinised,masculinised,,,
masculinize,masculinizing,masculinized,masculinized,,,
mase,masing,mased,mased,,,
mash,mashing,mashed,mashed,,,
mask,masking,masked,masked,,,
masker,maskering,maskered,maskered,,,
mason,masoning,masoned,masoned,,,
masque,masquing,masqued,masqued,,,
masquerade,masquerading,masqueraded,masqueraded,,,
mass,massing,massed,massed,,,
mass-produce,mass-producing,mass-produced,mass-produced,,,
massacer,massacering,massacered,massacered,,,
massacre,massacring,massacred,massacred,,,
massage,massaging,massaged,massaged,,,
massify,massifying,massified,massified,,,
mast,masting,masted,masted,,,
master,mastering,mastered,mastered,,,
mastermind,masterminding,masterminded,masterminded,,,
masthead,mastheading,mastheaded,mastheaded,,,
masticate,masticating,masticated,masticated,,,
mastre,mastring,mastred,mastred,,,
masturbate,masturbating,masturbated,masturbated,,,
mat,matting,matted,matted,,,
match,matching,matched,matched,,,
matchmake,matchmaking,matchmade,matchmade,,,
mate,mating,mated,mated,,,
material,materialling,materialled,materialled,,,
materialise,materialising,materialised,materialised,,,
materialize,materializing,materialized,materialized,,,
maternalise,maternalising,maternalised,maternalised,,,
maternalize,maternalizing,maternalized,maternalized,,,
mathematicise,mathematicising,mathematicised,mathematicised,,,
mathematicize,mathematicizing,mathematicized,mathematicized,,,
mathematise,mathematising,mathematised,mathematised,,,
mathematize,mathematizing,mathematized,mathematized,,,
matriculate,matriculating,matriculated,matriculated,,,
matronize,matronizing,matronized,matronized,,,
matter,mattering,mattered,mattered,,,
mattify,mattifying,mattified,mattified,,,
maturate,maturating,maturated,maturated,,,
mature,maturing,matured,matured,,,
mau-mau,mau-mauing,mau-maued,mau-maued,,,
maudle,maudling,maudled,maudled,,,
maul,mauling,mauled,mauled,,,
maunch,maunching,maunched,maunched,,,
maund,maunding,maunded,maunded,,,
maunder,maundering,maundered,maundered,,,
mawn,mawning,mawned,mawned,,,
max,maxing,maxed,maxed,,,
maximalize,maximalizing,maximalized,maximalized,,,
maximin,maximinning or maximining,maximinned or maximined,maximinned or maximined,,,
maximise,maximising,maximised,maximised,,,
maximize,maximizing,maximized,maximized,,,
may,-,mayed,mayed,,,
maze,mazing,mazed,mazed,,,
McDonaldize,McDonaldizing,McDonaldized,McDonaldized,,,
meach,meaching,meached,meached,,,
meager,meagering,meagered,meagered,,,
meagre,meagring,meagred,meagred,,,
meal,mealing,mealed,mealed,,,
mean,meaning,meant,meant,,,
meander,meandering,meandered,meandered,,,
means-test,means testing,means tested,means tested,,,
measure,measuring,measured,measured,,,
meaw,meawing,meawed,meawed,,,
meawl,meawling,meawled,meawled,,,
mechanicalize,mechanicalizing,mechanicalized,mechanicalized,,,
mechanise,mechanising,mechanised,mechanised,,,
mechanize,mechanizing,mechanized,mechanized,,,
medal,medaling or medalling,medaled or medalled,medaled or medalled,,,
meddle,meddling,meddled,meddled,,,
MEDEVAC,MEDEVACing,MEDEVACed,MEDEVACed,,,
mediate,mediating,mediated,mediated,,,
mediatise,mediatising,mediatised,mediatised,,,
mediatize,mediatizing,mediatized,mediatized,,,
medicalise,medicalising,medicalised,medicalised,,,
medicalize,medicalizing,medicalized,medicalized,,,
medicate,medicating,medicated,medicated,,,
medicine,medicining,medicined,medicined,,,
medievalize,medievalizing,medievalized,medievalized,,,
medise,medising,medised,medised,,,
meditate,meditating,meditated,meditated,,,
Mediterraneanise,Mediterraneanising,Mediterraneanised,Mediterraneanised,,,
Mediterraneanize,Mediterraneanizing,Mediterraneanized,Mediterraneanized,,,
medivac,medivacking,medivacked,medivacked,,,
Medize,Medizing,Medized,Medized,,,
medley,medleying,medleyed,medleyed,,,
medly,medlying,medlied,medlied,,,
mee-maw,mee-mawing,mee-mawed,mee-mawed,,,
meech,meeching,meeched,meeched,,,
meed,meeding,meeded,meeded,,,
meek,meeking,meeked,meeked,,,
meeken,meekening,meekened,meekened,,,
meep,meeping,meeped,meeped,,,
meet,meeting,met,met,,,
meeten,meetening,meetened,meetened,,,
megadose,megadosing,megadosed,megadosed,,,
megaphone,megaphoning,megaphoned,megaphoned,,,
melancholize,melancholizing,melancholized,melancholized,,,
melanize,melanizing,melanized,melanized,,,
meld,melding,melded,melded,,,
mele,meling,meled,meled,,,
melee,meleeing,meleed,meleed,,,
meliorate,meliorating,meliorated,meliorated,,,
mell,melling,melled,melled,,,
mellify,mellifying,mellified,mellified,,,
mellow,mellowing,mellowed,mellowed,,,
melodise,melodising,melodised,melodised,,,
melodize,melodizing,melodized,melodized,,,
melodramatise,melodramatising,melodramatised,melodramatised,,,
melodramatize,melodramatizing,melodramatized,melodramatized,,,
melt,melting,melted or rarely molt,manswear,,,
member,membering,membered,membered,,,
memo,memoing,memoed,memoed,,,
memoise,memoising,memoised,memoised,,,
memoize,memoizing,memoized,memoized,,,
memorate,memorating,memorated,memorated,,,
memorialise,memorialising,memorialised,memorialised,,,
memorialize,memorializing,memorialized,memorialized,,,
memorise,memorising,memorised,memorised,,,
memorize,memorizing,memorized,memorized,,,
menace,menacing,menaced,menaced,,,
mend,mending,mended,mended,,,
mendelize,mendelizeing,mendelizeed,mendelizeed,,,
mendicate,mendicating,mendicated,mendicated,,,
mense,mensing,mensed,mensed,,,
menstrate,menstrating,menstrated,menstrated,,,
menstruate,menstruating,menstruated,menstruated,,,
mensurate,mensurating,mensurated,mensurated,,,
mentalize,mentalizing,mentalized,mentalized,,,
mention,mentioning,mentioned,mentioned,,,
mentor,mentoring,mentored,mentored,,,
meou,meouing,meoued,meoued,,,
meow,meowing,meowed,meowed,,,
merce,mercing,merced,merced,,,
mercerise,mercerising,mercerised,mercerised,,,
mercerize,mercerizing,mercerized,mercerized,,,
merchand,merchanding,merchanded,merchanded,,,
merchandise,merchandising,merchandised,merchandised,,,
merchandize,merchandizing,merchandized,merchandized,,,
merchant,merchanting,merchanted,merchanted,,,
mercify,mercifying,mercified,mercified,,,
mercurialize,mercurializing,mercurialized,mercurialized,,,
mercurify,mercurifying,mercurified,mercurified,,,
mere,mering,mered,mered,,,
merengue,merenguing,merengued,merengued,,,
merge,merging,merged,merged,,,
mergesort,mergesorting,mergesorted,mergesorted,,,
merit,meriting,merited,merited,,,
merk,merking,merked,merked,,,
merrimake,merrimaking,merrimade,merrimade,,,
merrow,merrowing,merrowed,merrowed,,,
merrymake,merrymaking,merrymade,merrymade,,,
mese,mesing,mesed,mesed,,,
mesh,meshing,meshed,meshed,,,
mesmerise,mesmerising,mesmerised,mesmerised,,,
mesmerize,mesmerizing,mesmerized,mesmerized,,,
mess,messing,messed,messed,,,
message,messaging,messaged,messaged,,,
messenger,messengering,messengered,messengered,,,
metablog,metablogging,metablogged,metablogged,,,
metabolise,metabolising,metabolised,metabolised,,,
metabolize,metabolizing,metabolized,metabolized,,,
metal,metalling,metalled,metalled,,,
metalise,metalising,metalised,metalised,,,
metalize,metalizing,metalized,metalized,,,
metallicize,metallicizing,metallicized,metallicized,,,
metallise,metallising,metallised,metallised,,,
metallize,metallizing,metallized,metallized,,,
metamorphize,metamorphizing,metamorphized,metamorphized,,,
metamorphose,metamorphosing,metamorphosed,metamorphosed,,,
metamorphosise,metamorphosising,metamorphosised,metamorphosised,,,
metamorphosize,metamorphosizing,metamorphosized,metamorphosized,,,
metaphorise,metaphorising,metaphorised,metaphorised,,,
metaphorize,metaphorizing,metaphorized,metaphorized,,,
metaphrase,metaphrasing,metaphrased,metaphrased,,,
metastasise,metastasising,metastasised,metastasised,,,
metastasize,metastasizing,metastasized,metastasized,,,
metastatize,metastatizing,metastatized,metastatized,,,
metastisize,metastisizing,metastisized,metastisized,,,
metathesize,metathesizing,metathesized,metathesized,,,
mete,meting,meted,meted,,,
metempsychose,metempsychosing,metempsychosed,metempsychosed,,,
meteorize,meteorizing,meteorized,meteorized,,,
meter,metering,metered,metered,,,
methodize,methodizing,methodized,methodized,,,
methylate,methylating,methylated,methylated,,,
metonymize,metonymizing,metonymized,metonymized,,,
metre,metring,metred,metred,,,
metric,metricking,metricked,metricked,,,
metricate,metricating,metricated,metricated,,,
metricize,metricizing,metricized,metricized,,,
metrify,metrifying,metrified,metrified,,,
mew,mewing,mewed,mewed,,,
mewl,mewling,mewled,mewled,,,
Mexicanize,Mexicanizing,Mexicanized,Mexicanized,,,
mezzotint,mezzotinting,mezzotinted,mezzotinted,,,
mezzotinto,mezzotintoing,mezzotintoed,mezzotintoed,,,
miaou,miaouing,miaoued,miaoued,,,
miaow,miaowing,miaowed,miaowed,,,
miaul,miauling,miauled,miauled,,,
mich,miching,miched,miched,,,
micher,michering,michered,michered,,,
micro-aggress,micro-aggressing,micro-aggressed,micro-aggressed,,,
microaggress,microaggressing,microaggressed,microaggressed,,,
microassay,microassaying,microassayed,microassayed,,,
microblog,microblogging,microblogged,microblogged,,,
microchip,microchipping,microchipped,microchipped,,,
microchunk,microchunking,microchunked,microchunked,,,
microcrack,microcracking,microcracked,microcracked,,,
microdissect,microdissecting,microdissected,microdissected,,,
microencapsulate,microencapsulating,microencapsulated,microencapsulated,,,
microfabricate,microfabricating,microfabricated,microfabricated,,,
microfilm,microfilming,microfilmed,microfilmed,,,
microinject,microinjecting,microinjected,microinjected,,,
micromanage,micromanaging,micromanaged,micromanaged,,,
microminiaturize,microminiaturizing,microminiaturized,microminiaturized,,,
micronise,micronising,micronised,micronised,,,
micronize,micronizing,micronized,micronized,,,
micropattern,micropatterning,micropatterned,micropatterned,,,
microphone,microphoning,microphoned,microphoned,,,
microphotograph,microphotographing,microphotographed,microphotographed,,,
micropolish,micropolishing,micropolished,micropolished,,,
microprogram,microprogramming,microprogrammed,microprogrammed,,,
microregulate,microregulating,microregulated,microregulated,,,
Microsoft,Microsofting,Microsofted,Microsofted,,,
Microsoftify,Microsoftifying,Microsoftified,Microsoftified,,,
microtitrate,microtitrating,microtitrated,microtitrated,,,
microtome,microtoming,microtomed,microtomed,,,
microwave,microwaving,microwaved,microwaved,,,
micturate,micturating,micturated,micturated,,,
middle-click,middle-clicking,middle-clicked,middle-clicked,,,
midwife,"midwiving or, rarely midwifing","midwived or, rarely midwifed","midwived or, rarely midwifed",,,
midwive,midwiving,midwived,midwived,,,
miff,miffing,miffed,miffed,,,
mightsome,mightsoming,mightsomed,mightsomed,,,
migrate,migrating,migrated,migrated,,,
mike,miking,miked,miked,,,
milden,mildening,mildened,mildened,,,
mildew,mildewing,mildewed,mildewed,,,
